runId,modelId,systemId,profile,benchmarkId,y,yHat,z,used
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5-pro,gpt-5.5-pro@max-common,max,frontiermath-v2-tier-4,1.2685113,0.817786,0.04677208,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5-pro,gpt-5.5-pro@max-common,max,frontiermath-v2-tiers-1-3,1.9661129,1.5845343,0.026478337,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5-pro,gpt-5.5-pro@max-common,max,hle-no-tools,-0.27695686,-0.5088236,-0.6392901,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5-pro,gpt-5.5-pro@std-common,std,arc-agi-2-semi-private,1.6706816,0.7944716,0.5308236,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,arc-agi-2-semi-private,1.6904674,1.2400048,0.3426824,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,deepswe,0.6914911,0.657704,0.019115405,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,deepswe-1.1,0.6128389,0.55507,0.08805144,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,frontiermath-v2-tier-4,0.9694006,0.4997902,0.06988396,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,frontiermath-v2-tiers-1-3,1.7553918,1.3673978,0.021218386,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,hle-no-tools,-0.3474538,-0.47294998,-1.4197344,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,lmarena-text-style-controlled,0.45836395,0.47976077,-0.08704197,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,matharena-composite,0.4473122,-0.24837415,0.06986807,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,scicode-verified-v2-main-with-background,2.2686834,1.8411359,0.10182912,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.5322168,0.2329968,0.57785165,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,tau3-bench-banking,-0.21734643,-0.41750962,0.13609105,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,vals-finance-agent-v2-partial,0.070429094,0.19737194,-0.03789461,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@max-common,max,vending-bench-2,-3.06581,-3.131673,0.034558214,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@std-common,std,arc-agi-2-semi-private,0.06828438,0.1716392,-0.03909109,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@std-common,std,deepswe,-0.07968816,-0.3628906,0.13274086,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.5,gpt-5.5@std-common,std,deepswe-1.1,-0.34603596,0.045730416,-0.62626266,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,arc-agi-2-semi-private,0.09838762,0.29144955,-0.21814929,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,deepswe-1.1,0.36085498,-0.027846294,0.7285896,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,frontiermath-v2-tier-4,0.3944355,-0.307803,0.25926998,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,frontiermath-v2-tiers-1-3,1.4044129,0.8241887,0.11373942,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,lmarena-text-style-controlled,0.30278638,0.32791957,-0.048029672,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-0.36396536,-0.3312247,-0.020670248,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,terminal-bench-4.0,-1.5666114,-1.835254,0.24689238,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,vals-finance-agent-v2-partial,0.20244864,-0.01032573,0.054565884,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@max-common,max,vending-bench-2,-3.943518,-3.8112867,-0.016880011,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@std-common,std,arc-agi-2-semi-private,-1.4854367,-1.5478847,-1.5360937,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@std-common,std,deepswe-1.1,-1.5002302,-0.67454565,-4.041795,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@std-common,std,frontiermath-v2-tiers-1-3,-0.38345686,-0.24037524,-0.013957586,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-luna,gpt-5.6-luna@std-common,std,swe-rebench,-0.25726548,-0.15909101,-0.012073707,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,arc-agi-2-semi-private,2.3343775,2.0279965,0.31843674,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,deepswe-1.1,0.88921916,0.8399668,0.09935626,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,frontiermath-v2-tier-4,1.5804504,1.1786896,0.03614404,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,frontiermath-v2-tiers-1-3,2.103347,1.8259583,-0.033751477,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,lmarena-text-style-controlled,0.4786561,0.54136693,-0.14810444,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,matharena-composite,0.58840895,0.06859171,0.045844536,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,0.8330526,0.6997086,0.18593833,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,tau3-bench-banking,-0.12386948,-0.21488124,0.049560197,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,terminal-bench-4.0,-0.5206511,-0.5083423,-0.02190612,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,vals-finance-agent-v2-partial,0.15052356,0.29932803,-0.03737917,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@max-common,max,vending-bench-2,-2.7113378,-2.875304,0.14212489,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@std-common,std,arc-agi-2-semi-private,0.50871295,0.8926067,-0.15493298,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@std-common,std,deepswe-1.1,0.4727199,0.3535012,0.008371443,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@std-common,std,scicode-verified-v2-main-with-background,2.4680996,1.6598145,0.23763055,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-sol,gpt-5.6-sol@std-common,std,swe-rebench,0.5041045,0.5292144,-0.006918921,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,arc-agi-2-semi-private,1.3073567,1.1505268,0.18981509,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,deepswe-1.1,0.558491,0.334702,0.3587074,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,frontiermath-v2-tier-4,0.8228184,0.42504665,0.017052935,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,frontiermath-v2-tiers-1-3,1.7687147,1.3162194,0.03611824,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,lmarena-text-style-controlled,0.3823459,0.41236898,-0.0697642,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-0.27369583,-0.20530026,-0.070314385,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,terminal-bench-4.0,-1.293861,-1.203127,-0.108693644,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,vals-finance-agent-v2-partial,0.17790776,0.1228903,0.009323697,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@max-common,max,vending-bench-2,-3.10087,-3.29562,0.20627834,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@std-common,std,arc-agi-2-semi-private,-0.3085235,-0.17831972,-0.21392317,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-5.6-terra,gpt-5.6-terra@std-common,std,deepswe-1.1,-1.0433453,-0.20494346,-0.5749039,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,arc-agi-2-semi-private,2.944439,3.119208,-0.45269176,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,deepswe-1.1,1.0063279,1.0873243,-0.04116441,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,frontiermath-v2-tier-4,3.2179527,2.1283097,0.25929713,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,frontiermath-v2-tiers-1-3,2.696877,2.465247,0.0151245715,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,1.1308732,1.0328956,0.13843262,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,terminal-bench-4.0,0.32749665,0.15329944,0.1738147,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-6-astra,gpt-6-astra@max-common,max,vals-finance-agent-v2-partial,0.14183731,0.5008341,-0.10670351,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-oss-120b,gpt-oss-120b@max-common,max,lmarena-text-style-controlled,-0.2737315,-0.23638658,-0.09183408,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-oss-120b,gpt-oss-120b@max-common,max,matharena-composite,-1.8746898,-2.73286,0.092047654,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,gpt-oss-120b,gpt-oss-120b@max-common,max,mcpmark,-3.005011,-2.7924333,-0.08222056,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4-fast,grok-4-fast@max-common,max,arc-agi-2-semi-private,-2.944439,-3.1423142,-0.110645264,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4-fast,grok-4-fast@max-common,max,hle-no-tools,-1.3862944,-1.7935097,-0.030683095,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4-fast,grok-4-fast@max-common,max,matharena-composite,-1.9187591,-1.9709021,0.0026604317,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4-fast,grok-4-fast@max-common,max,mcpmark,-1.1515833,-1.1143527,0.0031066122,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4-fast,grok-4-fast@max-common,max,tau3-bench-banking,-1.6790863,-1.8160292,0.047224853,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.1-fast,grok-4.1-fast@max-common,max,matharena-composite,-1.8660451,-2.030731,0.019420207,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.1-fast,grok-4.1-fast@max-common,max,tau3-bench-banking,-1.8882573,-1.9745792,0.016933866,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.1-fast,grok-4.1-fast@max-common,max,vending-bench-2,-5.8311095,-5.1727586,-0.19053262,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.20,grok-4.20@max-common,max,arc-agi-2-semi-private,0.61903924,-0.5535513,0.7799079,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.20,grok-4.20@max-common,max,frontiermath-v2-tier-4,-1.5804504,-1.0440773,-0.04892545,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.20,grok-4.20@max-common,max,frontiermath-v2-tiers-1-3,-0.20421554,0.3276446,-0.035779104,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.20,grok-4.20@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.8377921,-0.7016671,-0.21617042,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.20,grok-4.20@max-common,max,vending-bench-2,-3.756069,-3.8357892,0.04147614,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.3,grok-4.3@max-common,max,lmarena-text-style-controlled,0.24731915,0.21641356,0.047742203,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.3,grok-4.3@max-common,max,vals-finance-agent-v2-partial,-0.50110936,-0.3086408,-0.042890687,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.3,grok-4.3@max-common,max,vending-bench-2,-10.803036,-4.8921137,-0.16085209,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,arc-agi-2-semi-private,-0.14441067,-0.2032782,0.07748886,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,deepswe-1.1,0.1507272,0.009891557,0.09407462,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,frontiermath-v2-tier-4,-1.1314021,-0.7393355,-0.033573087,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,frontiermath-v2-tiers-1-3,0.28972915,0.53372985,-0.010386392,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,lmarena-text-style-controlled,0.40917027,0.40694132,-0.0039753546,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,matharena-composite,-0.48954824,-0.81363195,0.02978437,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.06802622,-0.07057037,0.00040990327,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,swe-rebench,0.565992,0.29768938,0.060858063,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,tau3-bench-banking,-0.08252102,-0.7330574,0.7001556,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,vals-finance-agent-v2-partial,-0.066064015,0.05085571,-0.022201238,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.5,grok-4.5@max-common,max,vending-bench-2,-4.0184646,-3.5767984,-0.4594925,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,arc-agi-2-semi-private,0.73088753,0.5835862,0.079919256,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,deepswe-1.1,0.69647497,0.6161508,0.056934085,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,frontiermath-v2-tier-4,-0.7672551,-0.065592624,-0.08736151,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,frontiermath-v2-tiers-1-3,0.661731,0.98816806,-0.019451704,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.0440071,0.0939264,-0.21439637,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@max-common,max,vending-bench-2,-2.7998352,-3.1124282,0.24258275,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@std-common,std,arc-agi-2-semi-private,0.09037438,-0.06915101,0.16877253,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@std-common,std,deepswe-1.1,0.398399,0.13772112,0.3065797,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@std-common,std,lmarena-text-style-controlled,0.35201183,0.38069963,-0.055168185,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@std-common,std,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.02800183,-0.17364159,0.23233224,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4.6,grok-4.6@std-common,std,vals-finance-agent-v2-partial,0.1475471,0.059605364,0.016677009,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,arc-agi-2-semi-private,-1.4090644,-2.015703,0.25661242,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,gdpval,-1.3167253,-1.1360893,-0.8780046,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,hle-no-tools,-1.0773914,-1.5380064,0.064888254,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,lmarena-text-style-controlled,0.06323342,0.07678132,-0.027922124,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,matharena-composite,-1.8746898,-1.5293673,-0.027036289,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-4,grok-4@max-common,max,mcpmark,-0.768055,-0.7469076,0.009181953,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,grok-code-fast-1,grok-code-fast-1@max-common,max,mcpmark,-1.3571739,-1.2584032,-0.0141013935,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,hy3,hy3@max-common,max,lmarena-text-style-controlled,0.31882867,0.3038645,0.010476909,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling-small,inkling-small@max-common,max,arc-agi-2-semi-private,-1.1325834,-1.9418896,-0.12559398,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling-small,inkling-small@max-common,max,frontiermath-v2-tier-4,-1.5804504,-2.2275612,0.07816505,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling-small,inkling-small@max-common,max,frontiermath-v2-tiers-1-3,-0.147636,-0.47335577,0.026890421,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling-small,inkling-small@max-common,max,lmarena-text-style-controlled,0.038310878,0.06108615,-0.05293988,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling-small,inkling-small@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-1.4435254,-1.2775695,-0.2701489,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,arc-agi-2-semi-private,-0.5465437,-1.4926496,0.5822606,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,frontiermath-v2-tier-4,-2.9704144,-1.8529236,-0.0809269,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,frontiermath-v2-tiers-1-3,-0.6931472,-0.21985455,-0.020417456,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,lmarena-text-style-controlled,0.2269345,0.24156396,-0.023606336,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.39298055,-0.4221652,0.02993712,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,inkling,inkling@max-common,max,tau3-bench-banking,-1.132964,-1.2850591,0.031866543,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2-7-code,kimi-k2-7-code@max-common,max,deepswe-1.1,-0.8221393,-0.54088676,-0.22441924,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2-7-code,kimi-k2-7-code@max-common,max,frontiermath-v2-tier-4,-1.974081,-1.5928597,-0.02622722,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2-7-code,kimi-k2-7-code@max-common,max,frontiermath-v2-tiers-1-3,0.16175528,-0.046565253,0.013815158,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2-7-code,kimi-k2-7-code@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.5537276,-0.5101208,-0.056133937,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2-7-code,kimi-k2-7-code@max-common,max,vending-bench-2,-3.6316178,-4.0149813,0.28440532,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2.5,kimi-k2.5@max-common,max,arc-agi-2-semi-private,-2.0243819,-1.809982,-0.085289545,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2.5,kimi-k2.5@max-common,max,hle-no-tools,-0.96692985,-1.3775295,0.35377863,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2.5,kimi-k2.5@max-common,max,matharena-composite,-1.5856273,-1.4500896,-0.0082615735,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2.5,kimi-k2.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.64995354,-0.5567441,-0.13503143,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2.5,kimi-k2.5@max-common,max,vending-bench-2,-5.7161007,-4.5564084,-0.30362543,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2,kimi-k2@max-common,max,lmarena-text-style-controlled,0.10140208,0.08863083,0.024413088,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k2,kimi-k2@max-common,max,mcpmark,-1.4441727,-1.3163711,-0.047311466,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,arc-agi-2-semi-private,-0.09788894,0.11954474,-0.5859265,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,deepswe-1.1,0.7775142,0.15948689,0.5173542,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,frontiermath-v2-tier-4,-0.4462871,-0.45954144,0.0064380295,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,frontiermath-v2-tiers-1-3,0.95356214,0.7186822,0.0171645,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,hle-no-tools,-0.26066598,-0.74417675,0.132745,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,lmarena-text-style-controlled,0.51040184,0.47496092,0.06644092,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,matharena-composite,-0.06802622,-0.6861215,0.0629272,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,scicode-verified-v2-main-with-background,1.1837701,1.4404173,-0.056763854,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.024001151,0.09108544,-0.08353635,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,tau3-bench-banking,-0.5273549,-0.6179286,0.037310824,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,vals-finance-agent-v2-partial,0.17484407,0.111054815,0.008388922,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,kimi-k3,kimi-k3@max-common,max,vending-bench-2,-3.618586,-3.4363413,-0.18240617,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,llama-4-maverick,llama-4-maverick@max-common,max,arc-agi-2-semi-private,-5.293305,-6.623237,-0.07552652,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,llama-4-maverick,llama-4-maverick@max-common,max,hle-no-tools,-2.809742,-2.9251256,0.013345161,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,llama-4-maverick,llama-4-maverick@max-common,max,lmarena-text-style-controlled,-0.42218825,-0.37847623,-0.09774289,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-0424,mimo-v2-5-0424@max-common,max,lmarena-text-style-controlled,0.19462027,0.17217815,0.0367214,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-0424,mimo-v2-5-0424@max-common,max,vals-finance-agent-v2-partial,-0.54390347,-0.2975896,-0.057993885,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-pro,mimo-v2-5-pro@max-common,max,deepswe,-1.4198171,-1.4206028,-0.001962042,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-pro,mimo-v2-5-pro@max-common,max,lmarena-text-style-controlled,0.39205495,0.35220638,0.07930427,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-pro,mimo-v2-5-pro@max-common,max,swe-rebench,-0.14077255,-0.039680097,-0.014006048,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-5-pro,mimo-v2-5-pro@max-common,max,vals-finance-agent-v2-partial,-0.34325096,-0.076873496,-0.063335136,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,mimo-v2-omni,mimo-v2-omni@max-common,max,lmarena-text-style-controlled,0.17265664,0.17052794,0.002395004,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,minimax-m3,minimax-m3@max-common,max,deepswe,-1.3587444,-1.489076,0.03979228,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,minimax-m3,minimax-m3@max-common,max,lmarena-text-style-controlled,0.24722987,0.24559121,0.004802387,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,minimax-m3,minimax-m3@max-common,max,swe-rebench,-0.1118281,-0.06155724,-0.0076775174,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,minimax-m3,minimax-m3@max-common,max,vals-finance-agent-v2-partial,-0.06926768,-0.16353326,0.013044239,true
284dad50-2c8b-4cfc-bd10-15b09dc78553,minimax-m3,minimax-m3@max-common,max,vending-bench-2,-4.867738,-4.2776847,-0.09641269,true
