runId,modelId,benchmarkId,y,yHat,z,used
1c6ebe9e-7458-4a33-958d-496bcb174c56,gpt-oss-120b,matharena-composite,-1.8921458,-2.036624,1.1113012,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4,hle-no-tools,-1.0773914,-1.1240176,1.0148163,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4,lmarena-text-style-controlled,0.02719539,0.11255631,-16.905308,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4,matharena-composite,-1.8833898,-1.6528611,-1.7846658,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4-fast,arc-agi-2-semi-private,-2.8830073,-2.4017344,-1.1811227,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4-fast,hle-no-tools,-1.3862944,-1.3852271,-0.021345794,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4-fast,matharena-composite,-1.9367985,-1.996894,0.46311805,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.1-fast,matharena-composite,-1.8746898,-1.8610044,-0.110433415,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.20,arc-agi-2-semi-private,0.6251988,-1.1660941,9.350714,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.20,frontiermath-v2-tier-4,-1.5804504,-1.8487167,0.6619192,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.20,frontiermath-v2-tiers-1-3,-0.20421554,-0.10605674,-0.83859104,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.5,arc-agi-2-semi-private,0.105698295,-0.31181833,2.2836428,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.5,frontiermath-v2-tier-4,-1.1314021,-1.0217272,-0.30884352,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.5,frontiermath-v2-tiers-1-3,0.28972915,0.45890215,-1.4377086,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.5,lmarena-text-style-controlled,0.17503648,0.16560891,1.5019885,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.5,matharena-composite,-0.48954824,-0.99251175,8.929782,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.6,arc-agi-2-semi-private,0.7119565,0.048659384,3.4143968,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.6,frontiermath-v2-tier-4,-0.7672551,-0.67276347,-0.28833327,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,grok-4.6,frontiermath-v2-tiers-1-3,0.661731,0.69729716,-0.28944647,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,inkling,arc-agi-2-semi-private,-0.55252934,-1.9869527,7.5660887,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,inkling,frontiermath-v2-tier-4,-2.9704144,-2.6433563,-0.46197933,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,inkling,frontiermath-v2-tiers-1-3,-0.6931472,-0.6489158,-0.35812518,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,inkling,lmarena-text-style-controlled,0.09785842,0.10093148,-0.46784577,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k2,lmarena-text-style-controlled,0.04425143,0.05138689,-1.1403327,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k2.5,arc-agi-2-semi-private,-2.010547,-1.6883907,-1.1389164,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k2.5,hle-no-tools,-1.1325002,-1.1249368,-0.15095216,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k2.5,matharena-composite,-1.5927311,-1.6540718,0.64918035,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k3,arc-agi-2-semi-private,0.42285684,0.6158637,-1.0339462,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k3,frontiermath-v2-tier-4,-0.4462871,-0.1236761,-1.0319521,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k3,frontiermath-v2-tiers-1-3,0.95356214,1.0724069,-0.9146673,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k3,hle-no-tools,-0.2614797,-0.28414297,0.5617738,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,kimi-k3,matharena-composite,-0.072031125,-0.54668164,12.225123,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,llama-4-maverick,arc-agi-2-semi-private,-5.293305,-6.2082987,0.7069771,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,llama-4-maverick,hle-no-tools,-2.809742,-2.7741952,-0.4101724,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,mistral-medium-3,hle-no-tools,-3.0504048,-3.0171993,-0.346762,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,muse-spark,hle-no-tools,-0.38218504,-0.37771693,-0.10996551,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,muse-spark,lmarena-text-style-controlled,0.22080737,0.19152553,3.9270422,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,muse-spark-1.1,hle-no-tools,0.088056855,0.013587844,1.8599223,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,muse-spark-1.1,lmarena-text-style-controlled,0.22892751,0.23293114,-0.62018037,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,muse-spark-1.1,matharena-composite,-0.22494373,-0.1545473,-1.2161192,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,nova-lite,hle-no-tools,-3.2761075,-3.232397,-0.41163895,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,nova-pro,hle-no-tools,-3.0785682,-3.0441215,-0.3549981,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o1,frontiermath-v2-tiers-1-3,-1.7553918,-1.6712776,-0.51210964,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o1,hle-no-tools,-2.4477942,-1.797964,-8.803185,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o1,livecodebench-v6-pro,1.1858611,0.85692346,4.5233693,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o1-pro,hle-no-tools,-2.4261532,-2.4107146,-0.21098664,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,arc-agi-2-semi-private,-2.6612337,-2.152516,-1.3767662,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,frontiermath-v2-tiers-1-3,-0.6931472,-0.7584079,0.5283923,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,hle-no-tools,-1.366413,-1.2942904,-1.4485832,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,livecodebench-v6-pro,1.7743677,1.502184,3.1128302,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,lmarena-text-style-controlled,0.078491606,0.09453904,-3.451319,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3,matharena-composite,-2.001934,-1.8771234,-0.8271198,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,arc-agi-2-semi-private,-3.4795406,-3.0791092,-0.74707234,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,frontiermath-v2-tier-4,-5.293305,-3.7006285,-0.73664504,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,frontiermath-v2-tiers-1-3,-1.4764454,-1.3711926,-0.7033668,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,livecodebench-v6-pro,1.174736,1.0690382,1.4577906,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,lmarena-text-style-controlled,-0.13121562,0.058762997,-41.945892,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-mini,matharena-composite,-2.338303,-2.3224301,-0.0805246,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o3-pro,arc-agi-2-semi-private,-2.974311,-2.843906,-0.3071746,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,arc-agi-2-semi-private,-2.732197,-2.0760345,-1.7216002,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,frontiermath-v2-tier-4,-2.9704144,-2.729593,-0.34016755,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,frontiermath-v2-tiers-1-3,-0.5692777,-0.70782846,1.143219,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,hle-no-tools,-1.5109369,-1.2663833,-4.7015533,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,livecodebench-v6-pro,1.5575395,1.537936,0.24139269,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,lmarena-text-style-controlled,-0.023579342,0.097492,-23.70157,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,o4-mini,matharena-composite,-1.9187591,-1.8403677,-0.5911993,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen-3.8-max,frontiermath-v2-tier-4,-0.14660348,-0.11837288,-0.09231209,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen-3.8-max,frontiermath-v2-tiers-1-3,1.0846261,1.0760298,0.06415524,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-235b-a22b,livecodebench-v6-pro,-2.1535494,-2.030253,-1.2224966,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-235b-a22b,lmarena-text-style-controlled,-0.06253526,-0.19722548,22.421497,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-235b-a22b,matharena-composite,-2.4154782,-5.5087366,14.718593,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-235b-a22b-2507,arc-agi-2-semi-private,-4.3694477,-3.167877,-1.4623913,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-235b-a22b-2507,lmarena-text-style-controlled,0.057810195,0.05533565,0.74906194,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-coder-480b-a35b,lmarena-text-style-controlled,-0.031725887,-0.0012302018,-4.7915473,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-max,frontiermath-v2-tiers-1-3,-1.4534336,-1.4323715,-0.1417657,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3-max,lmarena-text-style-controlled,0.086619906,0.055191204,5.4351482,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3.5-397b-a17b,frontiermath-v2-tiers-1-3,-0.7894783,-0.68794453,-0.80816406,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3.5-397b-a17b,lmarena-text-style-controlled,0.10341348,0.09865288,1.1043516,true
1c6ebe9e-7458-4a33-958d-496bcb174c56,qwen3.5-397b-a17b,matharena-composite,-1.4828323,-1.8259181,3.7539017,true
